file,species,score
SiteD_20250503_082746.wav,Erithacus rubecula,0.13
SiteD_20250503_051647.wav,Erithacus rubecula,0.25
SiteD_20250504_072301.wav,Turdus philomelos,0.23
SiteD_20250504_072727.wav,Turdus philomelos,0.17
SiteD_20250504_054022.wav,Turdus philomelos,0.13
SiteD_20250504_065217.wav,Turdus philomelos,0.48
SiteD_20250504_073226.wav,Turdus philomelos,0.87
SiteD_20250504_065226.wav,Turdus philomelos,0.4
SiteD_20250504_085251.wav,Turdus philomelos,0.5
SiteD_20250504_065204.wav,Turdus philomelos,0.47
SiteD_20250504_065039.wav,Turdus philomelos,0.42
SiteD_20250504_042231.wav,Phylloscopus trochilus,0.94
SiteD_20250504_050511.wav,Phylloscopus trochilus,0.35
SiteD_20250504_060545.wav,Erithacus rubecula,0.3
SiteD_20250504_064953.wav,Erithacus rubecula,0.95
SiteD_20250504_063508.wav,Erithacus rubecula,0.16
SiteD_20250504_085354.wav,Erithacus rubecula,0.99
SiteD_20250505_073617.wav,Turdus philomelos,0.39
SiteD_20250505_052946.wav,Turdus philomelos,0.21
SiteD_20250505_073229.wav,Turdus philomelos,0.63
SiteD_20250505_082108.wav,Turdus philomelos,0.69
SiteD_20250505_045145.wav,Turdus philomelos,1
SiteD_20250505_050848.wav,Erithacus rubecula,0.66
SiteD_20250505_073952.wav,Erithacus rubecula,0.99
SiteD_20250505_050109.wav,Erithacus rubecula,0.5
SiteD_20250505_051845.wav,Erithacus rubecula,0.75
SiteD_20250506_062214.wav,Turdus philomelos,0.67
SiteD_20250506_093844.wav,Turdus philomelos,0.29
SiteD_20250506_090604.wav,Turdus philomelos,0.93
SiteD_20250506_060848.wav,Turdus philomelos,0.83
SiteD_20250506_052320.wav,Phylloscopus trochilus,0.84
SiteD_20250506_041822.wav,Phylloscopus trochilus,0.48
SiteD_20250506_084520.wav,Erithacus rubecula,0.55
SiteD_20250506_092112.wav,Erithacus rubecula,0.55
SiteD_20250506_051841.wav,Erithacus rubecula,0.41
SiteD_20250506_084452.wav,Erithacus rubecula,0.16
SiteD_20250506_055124.wav,Erithacus rubecula,0.92
SiteD_20250507_060842.wav,Turdus philomelos,0.37
SiteD_20250507_084145.wav,Turdus philomelos,0.69
SiteD_20250507_074120.wav,Turdus philomelos,0.61
SiteD_20250507_043141.wav,Turdus philomelos,0.97
SiteD_20250507_073544.wav,Turdus philomelos,0.19
SiteD_20250507_091015.wav,Turdus philomelos,0.59
SiteD_20250507_064317.wav,Phylloscopus trochilus,0.89
SiteD_20250507_062302.wav,Phylloscopus trochilus,0.91
SiteD_20250507_043559.wav,Phylloscopus trochilus,0.8
SiteD_20250508_065529.wav,Turdus philomelos,0.21
SiteD_20250508_045034.wav,Turdus philomelos,0.49
SiteD_20250508_062141.wav,Turdus philomelos,0.8
SiteD_20250508_091009.wav,Turdus philomelos,0.91
SiteD_20250508_064806.wav,Turdus philomelos,0.48
SiteD_20250508_053753.wav,Phylloscopus trochilus,0.52
SiteD_20250508_075940.wav,Phylloscopus trochilus,0.71
SiteD_20250508_041358.wav,Phylloscopus trochilus,0.78
SiteD_20250508_091253.wav,Erithacus rubecula,0.86
SiteD_20250508_054449.wav,Erithacus rubecula,0.38
SiteD_20250509_050053.wav,Turdus philomelos,0.18
SiteD_20250509_054029.wav,Turdus philomelos,0.11
SiteD_20250509_054232.wav,Turdus philomelos,0.91
SiteD_20250509_054650.wav,Turdus philomelos,0.82
SiteD_20250509_061828.wav,Turdus philomelos,0.17
SiteD_20250509_075354.wav,Turdus philomelos,0.19
SiteD_20250509_080851.wav,Phylloscopus trochilus,0.58
SiteD_20250509_085606.wav,Erithacus rubecula,0.21
SiteD_20250509_041933.wav,Erithacus rubecula,0.19
SiteD_20250510_083224.wav,Turdus philomelos,0.36
SiteD_20250510_064025.wav,Turdus philomelos,0.5
SiteD_20250510_061316.wav,Turdus philomelos,0.21
SiteD_20250510_050415.wav,Turdus philomelos,0.93
SiteD_20250510_072916.wav,Turdus philomelos,0.76
SiteD_20250510_085517.wav,Turdus philomelos,0.52
SiteD_20250510_094024.wav,Turdus philomelos,0.71
SiteD_20250510_043943.wav,Turdus philomelos,0.36
SiteD_20250510_080425.wav,Phylloscopus trochilus,0.44
SiteD_20250510_072916.wav,Phylloscopus trochilus,0.7
SiteD_20250511_092222.wav,Turdus philomelos,0.35
SiteD_20250511_083328.wav,Turdus philomelos,0.76
SiteD_20250511_052923.wav,Turdus philomelos,0.62
SiteD_20250511_082754.wav,Turdus philomelos,0.12
SiteD_20250511_081657.wav,Turdus philomelos,0.43
SiteD_20250511_054342.wav,Turdus philomelos,0.5
SiteD_20250511_053903.wav,Turdus philomelos,0.46
SiteD_20250511_092747.wav,Turdus philomelos,0.59
SiteD_20250511_044807.wav,Turdus philomelos,0.88
SiteD_20250511_080832.wav,Turdus philomelos,0.79
SiteD_20250512_081422.wav,Turdus philomelos,0.38
SiteD_20250512_055225.wav,Turdus philomelos,0.76
SiteD_20250512_045210.wav,Turdus philomelos,0.23
SiteD_20250512_055501.wav,Turdus philomelos,0.98
SiteD_20250512_070510.wav,Turdus philomelos,0.87
SiteD_20250512_050450.wav,Turdus philomelos,0.63
SiteD_20250512_042830.wav,Phylloscopus trochilus,0.11
SiteD_20250512_083153.wav,Phylloscopus trochilus,0.81
SiteD_20250512_065707.wav,Phylloscopus trochilus,0.92
SiteD_20250512_063204.wav,Phylloscopus trochilus,0.2
SiteD_20250512_061415.wav,Phylloscopus trochilus,0.52
SiteD_20250512_072136.wav,Erithacus rubecula,0.52
SiteD_20250513_055009.wav,Turdus philomelos,0.46
SiteD_20250513_095606.wav,Turdus philomelos,0.61
SiteD_20250513_050141.wav,Turdus philomelos,0.69
SiteD_20250513_085402.wav,Turdus philomelos,0.36
SiteD_20250513_075011.wav,Turdus philomelos,0.9
SiteD_20250513_080454.wav,Turdus philomelos,0.22
SiteD_20250513_071615.wav,Turdus philomelos,0.6
SiteD_20250513_051902.wav,Turdus philomelos,0.33
SiteD_20250513_085857.wav,Turdus philomelos,0.17
SiteD_20250513_045748.wav,Turdus philomelos,0.79
SiteD_20250513_084153.wav,Turdus philomelos,0.65
SiteD_20250513_050842.wav,Phylloscopus trochilus,0.92
SiteD_20250513_064944.wav,Phylloscopus trochilus,0.63
SiteD_20250513_080019.wav,Erithacus rubecula,0.91
SiteD_20250513_070255.wav,Erithacus rubecula,0.45
SiteD_20250514_081004.wav,Turdus philomelos,0.84
SiteD_20250514_043114.wav,Turdus philomelos,0.92
SiteD_20250514_071001.wav,Turdus philomelos,0.22
SiteD_20250514_094840.wav,Turdus philomelos,0.14
SiteD_20250514_062932.wav,Turdus philomelos,0.99
SiteD_20250514_053637.wav,Turdus philomelos,0.45
SiteD_20250514_062839.wav,Turdus philomelos,0.74
SiteD_20250514_063901.wav,Turdus philomelos,0.57
SiteD_20250514_092940.wav,Turdus philomelos,0.45
SiteD_20250514_041456.wav,Phylloscopus trochilus,0.89
SiteD_20250514_062035.wav,Phylloscopus trochilus,0.21
SiteD_20250514_051442.wav,Phylloscopus trochilus,0.43
SiteD_20250514_071745.wav,Phylloscopus trochilus,0.81
SiteD_20250515_094916.wav,Turdus philomelos,0.44
SiteD_20250515_045317.wav,Turdus philomelos,0.64
SiteD_20250515_053333.wav,Turdus philomelos,0.61
SiteD_20250515_063833.wav,Turdus philomelos,0.72
SiteD_20250515_042837.wav,Turdus philomelos,0.83
SiteD_20250515_080624.wav,Turdus philomelos,0.51
SiteD_20250515_065428.wav,Turdus philomelos,0.43
SiteD_20250515_052046.wav,Phylloscopus trochilus,0.56
SiteD_20250515_053036.wav,Phylloscopus trochilus,0.77
SiteD_20250515_070840.wav,Phylloscopus trochilus,0.86
SiteD_20250515_054758.wav,Phylloscopus trochilus,0.5
SiteD_20250515_065344.wav,Phylloscopus trochilus,0.47
SiteD_20250515_070208.wav,Phylloscopus trochilus,0.87
SiteD_20250515_044314.wav,Erithacus rubecula,0.65
SiteD_20250516_091804.wav,Turdus philomelos,0.77
SiteD_20250516_041807.wav,Turdus philomelos,0.34
SiteD_20250516_080451.wav,Turdus philomelos,0.35
SiteD_20250516_095552.wav,Turdus philomelos,0.28
SiteD_20250516_072223.wav,Turdus philomelos,0.95
SiteD_20250516_060334.wav,Turdus philomelos,0.34
SiteD_20250516_054001.wav,Turdus philomelos,0.55
SiteD_20250516_062050.wav,Phylloscopus trochilus,0.82
SiteD_20250517_092419.wav,Turdus philomelos,0.94
SiteD_20250517_065918.wav,Turdus philomelos,0.45
SiteD_20250517_043009.wav,Turdus philomelos,0.77
SiteD_20250517_060448.wav,Turdus philomelos,0.81
SiteD_20250517_070305.wav,Turdus philomelos,0.29
SiteD_20250517_064854.wav,Phylloscopus trochilus,0.4
SiteD_20250517_080510.wav,Phylloscopus trochilus,0.72
SiteD_20250517_075603.wav,Erithacus rubecula,0.69
SiteD_20250518_083850.wav,Turdus philomelos,0.1
SiteD_20250518_061845.wav,Turdus philomelos,0.44
SiteD_20250518_093543.wav,Turdus philomelos,0.68
SiteD_20250518_084800.wav,Turdus philomelos,0.19
SiteD_20250518_073202.wav,Turdus philomelos,0.11
SiteD_20250518_092859.wav,Turdus philomelos,0.23
SiteD_20250518_075357.wav,Turdus philomelos,0.77
SiteD_20250518_071624.wav,Turdus philomelos,0.87
SiteD_20250518_042235.wav,Turdus philomelos,0.39
SiteD_20250518_053700.wav,Phylloscopus trochilus,0.32
SiteD_20250518_090109.wav,Phylloscopus trochilus,0.96
SiteD_20250518_052623.wav,Phylloscopus trochilus,0.55
SiteD_20250518_070755.wav,Phylloscopus trochilus,0.73
SiteD_20250518_080029.wav,Erithacus rubecula,0.65
SiteD_20250519_060950.wav,Turdus philomelos,0.93
SiteD_20250519_070332.wav,Turdus philomelos,0.74
SiteD_20250519_045909.wav,Turdus philomelos,0.14
SiteD_20250519_062953.wav,Phylloscopus trochilus,0.87
SiteD_20250519_073828.wav,Phylloscopus trochilus,0.21
SiteD_20250519_042304.wav,Phylloscopus trochilus,0.96
SiteD_20250519_073226.wav,Phylloscopus trochilus,0.14
SiteD_20250519_042309.wav,Phylloscopus trochilus,0.25
SiteD_20250519_045310.wav,Phylloscopus trochilus,0.12
SiteD_20250520_054219.wav,Turdus philomelos,0.69
SiteD_20250520_042912.wav,Turdus philomelos,0.54
SiteD_20250520_044417.wav,Turdus philomelos,0.17
SiteD_20250520_065942.wav,Turdus philomelos,0.97
SiteD_20250520_064040.wav,Turdus philomelos,0.6
SiteD_20250520_065532.wav,Phylloscopus trochilus,0.36
SiteD_20250520_070417.wav,Phylloscopus trochilus,0.82
SiteD_20250520_075650.wav,Phylloscopus trochilus,0.67
SiteD_20250520_050540.wav,Phylloscopus trochilus,0.92
SiteD_20250520_085956.wav,Phylloscopus trochilus,0.46
SiteD_20250520_090616.wav,Phylloscopus trochilus,0.38
SiteD_20250520_042327.wav,Phylloscopus trochilus,0.76
SiteD_20250521_081223.wav,Turdus philomelos,0.83
SiteD_20250521_093404.wav,Turdus philomelos,0.38
SiteD_20250521_061200.wav,Turdus philomelos,0.92
SiteD_20250521_060852.wav,Phylloscopus trochilus,0.8
SiteD_20250521_045039.wav,Phylloscopus trochilus,0.75
SiteD_20250521_080247.wav,Phylloscopus trochilus,0.7
SiteD_20250521_061236.wav,Phylloscopus trochilus,0.73
SiteD_20250521_073004.wav,Phylloscopus trochilus,0.27
SiteD_20250521_082122.wav,Phylloscopus trochilus,0.64
SiteD_20250521_064242.wav,Phylloscopus trochilus,0.79
SiteD_20250522_085613.wav,Turdus philomelos,0.18
SiteD_20250522_061917.wav,Turdus philomelos,0.76
SiteD_20250522_060035.wav,Turdus philomelos,0.95
SiteD_20250522_092044.wav,Turdus philomelos,0.7
SiteD_20250522_073119.wav,Phylloscopus trochilus,0.48
SiteD_20250522_064633.wav,Phylloscopus trochilus,0.22
SiteD_20250522_040738.wav,Phylloscopus trochilus,0.52
SiteD_20250522_072715.wav,Phylloscopus trochilus,0.18
SiteD_20250522_092349.wav,Phylloscopus trochilus,0.78
SiteD_20250522_063802.wav,Phylloscopus trochilus,0.43
SiteD_20250522_084835.wav,Phylloscopus trochilus,0.61
SiteD_20250522_054228.wav,Phylloscopus trochilus,0.44
SiteD_20250523_095814.wav,Turdus philomelos,0.45
SiteD_20250523_055848.wav,Turdus philomelos,0.88
SiteD_20250523_085254.wav,Turdus philomelos,0.18
SiteD_20250523_055932.wav,Phylloscopus trochilus,0.25
SiteD_20250523_041430.wav,Phylloscopus trochilus,0.94
SiteD_20250523_054710.wav,Phylloscopus trochilus,0.5
SiteD_20250524_080130.wav,Phylloscopus trochilus,0.14
SiteD_20250524_071742.wav,Phylloscopus trochilus,0.66
SiteD_20250524_082741.wav,Phylloscopus trochilus,0.88
SiteD_20250524_095902.wav,Phylloscopus trochilus,0.28
SiteD_20250524_092946.wav,Phylloscopus trochilus,0.35
SiteD_20250524_063816.wav,Phylloscopus trochilus,0.88
SiteD_20250524_043558.wav,Phylloscopus trochilus,0.13
SiteD_20250525_054548.wav,Turdus philomelos,0.17
SiteD_20250525_044528.wav,Turdus philomelos,0.92
SiteD_20250525_051056.wav,Phylloscopus trochilus,0.77
SiteD_20250525_055101.wav,Phylloscopus trochilus,0.49
SiteD_20250525_072510.wav,Phylloscopus trochilus,0.7
SiteD_20250525_093135.wav,Phylloscopus trochilus,0.27
SiteD_20250525_071106.wav,Phylloscopus trochilus,0.89
SiteD_20250526_081519.wav,Turdus philomelos,0.34
SiteD_20250526_044757.wav,Phylloscopus trochilus,0.45
SiteD_20250526_044914.wav,Phylloscopus trochilus,0.35
SiteD_20250526_050155.wav,Phylloscopus trochilus,0.17
SiteD_20250526_090308.wav,Phylloscopus trochilus,0.55
SiteD_20250526_042746.wav,Phylloscopus trochilus,0.51
SiteD_20250526_075156.wav,Phylloscopus trochilus,0.99
SiteD_20250526_083104.wav,Phylloscopus trochilus,0.23
SiteD_20250526_073008.wav,Phylloscopus trochilus,0.85
SiteD_20250526_073034.wav,Phylloscopus trochilus,0.13
SiteD_20250526_045617.wav,Phylloscopus trochilus,0.8
SiteD_20250527_044604.wav,Phylloscopus trochilus,0.29
SiteD_20250527_045351.wav,Phylloscopus trochilus,0.94
SiteD_20250527_050850.wav,Phylloscopus trochilus,0.99
SiteD_20250527_053248.wav,Phylloscopus trochilus,0.38
SiteD_20250527_071618.wav,Phylloscopus trochilus,0.22
SiteD_20250527_073928.wav,Phylloscopus trochilus,0.69
SiteD_20250528_054232.wav,Turdus philomelos,0.83
SiteD_20250528_092325.wav,Phylloscopus trochilus,0.86
SiteD_20250528_044149.wav,Phylloscopus trochilus,0.22
SiteD_20250528_085328.wav,Phylloscopus trochilus,0.88
SiteD_20250528_054913.wav,Phylloscopus trochilus,0.16
SiteD_20250528_070412.wav,Phylloscopus trochilus,0.49
SiteD_20250528_061630.wav,Phylloscopus trochilus,0.71
SiteD_20250529_043438.wav,Turdus philomelos,0.44
SiteD_20250529_042310.wav,Turdus philomelos,0.66
SiteD_20250529_082756.wav,Turdus philomelos,0.27
SiteD_20250529_075926.wav,Phylloscopus trochilus,0.76
SiteD_20250529_093225.wav,Phylloscopus trochilus,0.55
SiteD_20250529_041149.wav,Phylloscopus trochilus,0.88
SiteD_20250529_081531.wav,Phylloscopus trochilus,0.85
SiteD_20250529_055636.wav,Phylloscopus trochilus,0.98
SiteD_20250529_065545.wav,Phylloscopus trochilus,0.7
SiteD_20250529_075132.wav,Phylloscopus trochilus,0.68
SiteD_20250529_043517.wav,Phylloscopus trochilus,0.14
SiteD_20250529_045258.wav,Phylloscopus trochilus,0.27
SiteD_20250530_073308.wav,Turdus philomelos,0.48
SiteD_20250530_091757.wav,Turdus philomelos,0.84
SiteD_20250530_071551.wav,Phylloscopus trochilus,0.47
SiteD_20250530_091106.wav,Phylloscopus trochilus,0.75
SiteD_20250530_095938.wav,Phylloscopus trochilus,0.15
SiteD_20250530_040600.wav,Phylloscopus trochilus,0.4
SiteD_20250530_071414.wav,Phylloscopus trochilus,0.8
SiteD_20250530_074815.wav,Erithacus rubecula,0.88
SiteD_20250531_091037.wav,Turdus philomelos,0.45
SiteD_20250531_050223.wav,Turdus philomelos,0.96
SiteD_20250531_055555.wav,Phylloscopus trochilus,0.48
SiteD_20250531_094943.wav,Phylloscopus trochilus,0.45
SiteD_20250531_041046.wav,Phylloscopus trochilus,0.29
SiteD_20250531_052758.wav,Phylloscopus trochilus,0.78
SiteD_20250531_085009.wav,Phylloscopus trochilus,0.5
SiteD_20250531_070434.wav,Phylloscopus trochilus,0.51
SiteD_20250531_093159.wav,Phylloscopus trochilus,0.17
SiteD_20250531_051633.wav,Phylloscopus trochilus,0.43
SiteD_20250531_073557.wav,Phylloscopus trochilus,0.91
SiteD_20250531_050919.wav,Phylloscopus trochilus,0.59
SiteD_20250601_092150.wav,Phylloscopus trochilus,0.35
SiteD_20250601_091353.wav,Phylloscopus trochilus,0.75
SiteD_20250601_050300.wav,Phylloscopus trochilus,0.44
SiteD_20250601_092040.wav,Phylloscopus trochilus,0.67
SiteD_20250601_054344.wav,Phylloscopus trochilus,0.55
SiteD_20250601_094626.wav,Erithacus rubecula,0.62
SiteD_20250602_041711.wav,Phylloscopus trochilus,0.15
SiteD_20250602_083657.wav,Phylloscopus trochilus,0.18
SiteD_20250602_072030.wav,Phylloscopus trochilus,0.86
SiteD_20250602_063247.wav,Phylloscopus trochilus,0.48
SiteD_20250602_091027.wav,Phylloscopus trochilus,0.75
SiteD_20250602_062233.wav,Phylloscopus trochilus,0.76
SiteD_20250602_081550.wav,Phylloscopus trochilus,0.99
SiteD_20250602_085949.wav,Phylloscopus trochilus,0.96
SiteD_20250602_052418.wav,Phylloscopus trochilus,0.23
SiteD_20250602_045321.wav,Phylloscopus trochilus,0.7
SiteD_20250602_090624.wav,Phylloscopus trochilus,0.13
SiteD_20250602_045653.wav,Phylloscopus trochilus,0.55
SiteD_20250602_081905.wav,Erithacus rubecula,0.44
SiteD_20250603_052722.wav,Turdus philomelos,0.69
SiteD_20250603_092749.wav,Turdus philomelos,0.49
SiteD_20250603_093525.wav,Phylloscopus trochilus,0.82
SiteD_20250603_095405.wav,Phylloscopus trochilus,0.48
SiteD_20250603_075217.wav,Phylloscopus trochilus,0.4
SiteD_20250603_055828.wav,Phylloscopus trochilus,0.61
SiteD_20250603_064738.wav,Phylloscopus trochilus,0.88
SiteD_20250603_084150.wav,Phylloscopus trochilus,0.63
SiteD_20250603_040547.wav,Phylloscopus trochilus,0.68
SiteD_20250603_082227.wav,Phylloscopus trochilus,0.79
SiteD_20250603_092857.wav,Phylloscopus trochilus,0.72
SiteD_20250603_093346.wav,Phylloscopus trochilus,0.88
SiteD_20250604_041716.wav,Phylloscopus trochilus,0.52
SiteD_20250604_040823.wav,Phylloscopus trochilus,0.36
SiteD_20250604_054633.wav,Phylloscopus trochilus,0.93
SiteD_20250604_044456.wav,Phylloscopus trochilus,0.46
SiteD_20250604_050306.wav,Phylloscopus trochilus,0.61
SiteD_20250605_060942.wav,Turdus philomelos,0.76
SiteD_20250605_054855.wav,Phylloscopus trochilus,0.26
SiteD_20250605_060156.wav,Phylloscopus trochilus,0.76
SiteD_20250605_091321.wav,Phylloscopus trochilus,0.65
SiteD_20250605_054027.wav,Phylloscopus trochilus,0.15
SiteD_20250605_044202.wav,Phylloscopus trochilus,0.15
SiteD_20250605_075053.wav,Phylloscopus trochilus,0.51
SiteD_20250606_092801.wav,Phylloscopus trochilus,0.3
SiteD_20250606_054252.wav,Phylloscopus trochilus,0.74
SiteD_20250606_081422.wav,Phylloscopus trochilus,0.24
SiteD_20250606_094559.wav,Phylloscopus trochilus,0.57
SiteD_20250606_052949.wav,Phylloscopus trochilus,0.85
SiteD_20250606_060057.wav,Phylloscopus trochilus,0.21
SiteD_20250606_072124.wav,Phylloscopus trochilus,0.84
SiteD_20250606_092407.wav,Phylloscopus trochilus,0.32
SiteD_20250606_050115.wav,Phylloscopus trochilus,0.19
SiteD_20250606_083854.wav,Phylloscopus trochilus,0.25
SiteD_20250606_051013.wav,Phylloscopus trochilus,0.7
SiteD_20250606_063204.wav,Phylloscopus trochilus,0.71
SiteD_20250607_054025.wav,Turdus philomelos,0.23
SiteD_20250607_083255.wav,Turdus philomelos,0.95
SiteD_20250607_060016.wav,Phylloscopus trochilus,0.61
SiteD_20250607_094421.wav,Phylloscopus trochilus,0.32
SiteD_20250607_084052.wav,Phylloscopus trochilus,0.41
SiteD_20250607_043957.wav,Phylloscopus trochilus,0.86
SiteD_20250607_040511.wav,Phylloscopus trochilus,0.93
SiteD_20250607_071604.wav,Phylloscopus trochilus,0.56
SiteD_20250607_083622.wav,Phylloscopus trochilus,0.9
SiteD_20250608_071945.wav,Phylloscopus trochilus,0.97
SiteD_20250608_052153.wav,Phylloscopus trochilus,0.21
SiteD_20250608_084222.wav,Phylloscopus trochilus,0.71
SiteD_20250608_093725.wav,Phylloscopus trochilus,0.84
SiteD_20250609_075143.wav,Phylloscopus trochilus,0.46
SiteD_20250609_052830.wav,Phylloscopus trochilus,0.31
SiteD_20250609_054943.wav,Phylloscopus trochilus,0.57
SiteD_20250610_043032.wav,Turdus philomelos,0.4
SiteD_20250610_071438.wav,Phylloscopus trochilus,0.38
SiteD_20250610_044444.wav,Phylloscopus trochilus,0.3
SiteD_20250610_043035.wav,Phylloscopus trochilus,0.21
SiteD_20250611_041827.wav,Turdus philomelos,0.15
SiteD_20250611_063338.wav,Phylloscopus trochilus,0.81
SiteD_20250611_045124.wav,Phylloscopus trochilus,0.85
SiteD_20250611_041719.wav,Phylloscopus trochilus,0.62
SiteD_20250611_052215.wav,Phylloscopus trochilus,0.32
SiteD_20250612_084648.wav,Phylloscopus trochilus,0.18
SiteD_20250612_054312.wav,Phylloscopus trochilus,0.37
SiteD_20250612_065053.wav,Phylloscopus trochilus,0.71
SiteD_20250612_064311.wav,Phylloscopus trochilus,0.28
SiteD_20250613_092623.wav,Turdus philomelos,0.31
SiteD_20250613_081547.wav,Phylloscopus trochilus,0.8
SiteD_20250614_085151.wav,Phylloscopus trochilus,0.27
SiteD_20250614_050320.wav,Phylloscopus trochilus,0.65
SiteD_20250615_084212.wav,Phylloscopus trochilus,0.37
SiteD_20250615_074739.wav,Phylloscopus trochilus,0.11
SiteD_20250615_072441.wav,Phylloscopus trochilus,0.97
SiteD_20250615_061826.wav,Phylloscopus trochilus,0.18
SiteD_20250616_094224.wav,Turdus philomelos,0.11
SiteD_20250616_080534.wav,Phylloscopus trochilus,0.6
SiteD_20250616_043237.wav,Phylloscopus trochilus,0.41
SiteD_20250616_093813.wav,Phylloscopus trochilus,0.39
SiteD_20250616_061028.wav,Phylloscopus trochilus,0.68
SiteD_20250617_054438.wav,Phylloscopus trochilus,0.78
SiteD_20250617_071617.wav,Phylloscopus trochilus,0.6
SiteD_20250618_070950.wav,Phylloscopus trochilus,0.98
SiteD_20250618_043908.wav,Phylloscopus trochilus,0.79
SiteD_20250618_051716.wav,Phylloscopus trochilus,0.11
SiteD_20250618_043104.wav,Phylloscopus trochilus,0.57
SiteD_20250618_091907.wav,Erithacus rubecula,0.29
SiteD_20250619_050023.wav,Phylloscopus trochilus,0.77
SiteD_20250620_091544.wav,Phylloscopus trochilus,0.35
SiteD_20250621_064316.wav,Phylloscopus trochilus,0.48
SiteD_20250622_072102.wav,Turdus philomelos,0.66
SiteD_20250622_093114.wav,Turdus philomelos,0.85
SiteD_20250622_041845.wav,Phylloscopus trochilus,0.96
SiteD_20250623_082313.wav,Turdus philomelos,0.11
SiteD_20250623_060449.wav,Phylloscopus trochilus,0.17
SiteD_20250623_042832.wav,Phylloscopus trochilus,0.84
SiteD_20250624_091840.wav,Phylloscopus trochilus,0.35
SiteD_20250625_093419.wav,Phylloscopus trochilus,0.15
SiteD_20250626_054141.wav,Erithacus rubecula,0.56
SiteD_20250627_043609.wav,Turdus philomelos,0.63
SiteD_20250628_071427.wav,Erithacus rubecula,0.93
SiteD_20250628_060810.wav,Erithacus rubecula,0.79
SiteD_20250628_053840.wav,Erithacus rubecula,0.86
SiteD_20250629_082011.wav,Turdus philomelos,0.64
SiteD_20250630_052855.wav,Phylloscopus trochilus,0.39
